,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,ANO_ELEICAO,SG_UF,DS_CARGO,NM_CANDIDATO,SQ_CANDIDATO,DS_SITUACAO_CANDIDATURA,DS_DETALHE_SITUACAO_CAND,NM_PARTIDO,NR_IDADE_DATA_POSSE,DS_GENERO,DS_GRAU_INSTRUCAO,DS_COR_RACA,VR_DESPESA_MAX_CAMPANHA,DS_SITUACAO_CANDIDATO_PLEITO,DS_SITUACAO_CANDIDATO_URNA,media_esp,soma_esp,media_part,soma_part,media_out,soma_out,soma_media,soma_total,soma_fund_publico,soma_fund_publico_dic
12176,25626,25626,35430,2020,MG,VEREADOR,TIAGO LAMONIER DE ASSIS,130000993749,APTO,DEFERIDO,PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA,26,MASCULINO,ENSINO FUNDAMENTAL INCOMPLETO,BRANCA,12307.75,DEFERIDO,DEFERIDO,64.0,64.0,0.0,0.0,59.0,118.0,123.0,182.0,64.0,0.0
12183,25651,25651,35463,2020,PI,VEREADOR,DEOCLECIO ROLDAO DA SILVA NETO,180000821820,APTO,DEFERIDO,REDE SUSTENTABILIDADE,29,MASCULINO,ENSINO MÉDIO COMPLETO,PRETA,12307.75,DEFERIDO,DEFERIDO,200.0,200.0,0.0,0.0,870.0,870.0,1070.0,1070.0,200.0,0.0
12188,25658,25658,35471,2020,SP,VEREADOR,ALISON CESAR TEIXEIRA,250001237508,APTO,DEFERIDO,PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA,29,MASCULINO,ENSINO MÉDIO COMPLETO,BRANCA,12307.75,DEFERIDO,DEFERIDO,52.5,157.5,0.0,0.0,42.4133333333333,127.24,94.9133333333333,284.74,157.5,0.0
12191,25667,25667,35488,2020,MG,VEREADOR,LUAN DONIZETI ELIAS,130000760690,APTO,DEFERIDO,PARTIDO DEMOCRÁTICO TRABALHISTA,26,MASCULINO,SUPERIOR COMPLETO,PARDA,15377.0,DEFERIDO,DEFERIDO,0.0,0.0,180.0,180.0,220.018333333333,1320.11,400.018333333333,1500.11,180.0,0.0
12195,25679,25679,35502,2020,PR,VEREADOR,TIAGO JOSE BORGES DE OLIVEIRA,160001230898,APTO,DEFERIDO,PARTIDO SOCIAL DEMOCRÁTICO,22,MASCULINO,SUPERIOR COMPLETO,BRANCA,12307.75,DEFERIDO,DEFERIDO,69.5,139.0,0.0,0.0,121.24,363.72,190.74,502.72,139.0,0.0
12198,25687,25687,35510,2020,MG,VEREADOR,WILLIAN JOSE DOS SANTOS FURTADO,130000876704,APTO,DEFERIDO,PARTIDO DEMOCRÁTICO TRABALHISTA,25,MASCULINO,ENSINO MÉDIO COMPLETO,BRANCA,12307.75,DEFERIDO,DEFERIDO,140.0,140.0,0.0,0.0,346.8375,1387.35,486.8375,1527.35,140.0,0.0
12205,25708,25708,35535,2020,CE,VEREADOR,ERISSON HORLANDO FERREIRA MATEUS,60000885080,APTO,DEFERIDO,PARTIDO DOS TRABALHADORES,23,MASCULINO,ENSINO MÉDIO COMPLETO,PARDA,12307.75,DEFERIDO,DEFERIDO,156.52,156.52,0.0,0.0,597.285714285714,4181.0,753.805714285714,4337.52,156.52,0.0
12208,25717,25717,35549,2020,MG,VEREADOR,BENJAMIN ANDRÉ SOARES DE JESUS,130001074490,APTO,DEFERIDO,PARTIDO SOCIALISMO E LIBERDADE,25,MASCULINO,ENSINO MÉDIO COMPLETO,PRETA,20046.18,DEFERIDO,DEFERIDO,340.0,340.0,0.0,0.0,200.0,1200.0,540.0,1540.0,340.0,0.0
12210,25720,25720,35552,2020,PB,VEREADOR,JEOVA HORACIO DOS SANTOS,150000921885,APTO,DEFERIDO,MOVIMENTO DEMOCRÁTICO BRASILEIRO,28,MASCULINO,ENSINO MÉDIO COMPLETO,PARDA,12307.75,DEFERIDO,DEFERIDO,250.0,250.0,0.0,0.0,128.63,257.26,378.63,507.26,250.0,0.0
12213,25732,25732,35569,2020,BA,VEREADOR,JOÃO GERALDO DOS SANTOS JUNIOR,50001228706,APTO,DEFERIDO,PARTIDO COMUNISTA DO BRASIL,25,MASCULINO,ENSINO MÉDIO COMPLETO,PRETA,12307.75,DEFERIDO,DEFERIDO,48.5,48.5,0.0,0.0,0.0,0.0,48.5,48.5,48.5,0.0
12221,25747,25747,35592,2020,MA,VEREADOR,RAYNA DE SARAH SANTOS DA SILVA,100001041709,APTO,DEFERIDO,PARTIDO DEMOCRÁTICO TRABALHISTA,24,FEMININO,SUPERIOR INCOMPLETO,PARDA,16394.55,DEFERIDO,DEFERIDO,200.0,200.0,0.0,0.0,0.0,0.0,200.0,200.0,200.0,0.0
12228,25760,25760,35610,2020,RJ,VEREADOR,RODRIGO OLIVEIRA SANTANA,190000935748,APTO,DEFERIDO,PARTIDO SOCIAL DEMOCRÁTICO,26,MASCULINO,SUPERIOR INCOMPLETO,PARDA,122565.82,DEFERIDO,DEFERIDO,71.0666666666667,213.2,0.0,0.0,676.3,2028.9,747.366666666667,2242.1,213.2,0.0
12233,25771,25771,35627,2020,MG,VEREADOR,CLEIDIMARA AUGUSTA DA SILVA FILHO,130000723086,APTO,DEFERIDO,PARTIDO SOCIAL CRISTÃO,25,FEMININO,ENSINO MÉDIO COMPLETO,BRANCA,12307.75,DEFERIDO,DEFERIDO,100.0,300.0,0.0,0.0,0.0,0.0,100.0,300.0,300.0,0.0
12237,25777,25777,35634,2020,MG,VEREADOR,BÁRBARA AMORIM XAVIER,130001144190,APTO,DEFERIDO,MOVIMENTO DEMOCRÁTICO BRASILEIRO,26,FEMININO,ENSINO MÉDIO COMPLETO,BRANCA,12307.75,DEFERIDO,DEFERIDO,21.6666666666667,65.0,0.0,0.0,0.0,0.0,21.6666666666667,65.0,65.0,0.0
12238,25779,25779,35636,2020,PB,VEREADOR,GESSICA ISLANY OLIVEIRA MARANHÃO,150001228814,APTO,DEFERIDO,DEMOCRATAS,27,FEMININO,ENSINO MÉDIO COMPLETO,PARDA,25816.73,DEFERIDO,DEFERIDO,104.833333333333,314.5,0.0,0.0,0.0,0.0,104.833333333333,314.5,314.5,0.0
12261,25828,25828,35702,2020,RN,VEREADOR,CARLOS JOSE DA SILVA LIMA,200000946897,APTO,DEFERIDO,CIDADANIA,23,MASCULINO,ENSINO MÉDIO INCOMPLETO,PARDA,54120.88,DEFERIDO,DEFERIDO,50.55,101.1,0.0,0.0,0.0,0.0,50.55,101.1,101.1,0.0
12265,25837,25837,35713,2020,RS,VEREADOR,LUCAS NATA GARIBOTTI,210001058203,APTO,DEFERIDO,PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA,29,MASCULINO,ENSINO MÉDIO COMPLETO,BRANCA,12307.75,DEFERIDO,DEFERIDO,0.0,0.0,50.25,50.25,330.0,330.0,380.25,380.25,50.25,0.0
12267,25840,25840,35716,2020,RN,VEREADOR,HILDEBERTO DINIZ SILVA NASCIMENTO,200000968495,APTO,DEFERIDO,PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA,25,MASCULINO,SUPERIOR COMPLETO,PARDA,16330.76,DEFERIDO,DEFERIDO,200.0,200.0,0.0,0.0,129.122857142857,903.86,329.122857142857,1103.86,200.0,0.0
12268,25842,25842,35718,2020,PI,VEREADOR,NÍNIVE DE OLIVEIRA PASSOS,180001167896,APTO,DEFERIDO,MOVIMENTO DEMOCRÁTICO BRASILEIRO,26,FEMININO,SUPERIOR COMPLETO,PARDA,12307.75,DEFERIDO,DEFERIDO,117.0,117.0,0.0,0.0,0.0,0.0,117.0,117.0,117.0,0.0
12269,25844,25844,35720,2020,SE,VEREADOR,SHARON SANTOS SANTANA,260001245597,APTO,DEFERIDO,CIDADANIA,25,FEMININO,SUPERIOR INCOMPLETO,PARDA,12307.75,DEFERIDO,DEFERIDO,30.0,60.0,0.0,0.0,0.0,0.0,30.0,60.0,60.0,0.0
12271,25847,25847,35723,2020,PB,VEREADOR,LAURICY DE SOUZA LIRA,150001074873,APTO,DEFERIDO,PARTIDO DEMOCRÁTICO TRABALHISTA,27,FEMININO,ENSINO FUNDAMENTAL INCOMPLETO,PARDA,12307.75,DEFERIDO,DEFERIDO,130.0,130.0,0.0,0.0,0.0,0.0,130.0,130.0,130.0,0.0
12272,25848,25848,35724,2020,MG,VEREADOR,LARA MARIELEN DE SOUZA,130000999924,APTO,DEFERIDO,PARTIDO SOCIAL LIBERAL,21,FEMININO,SUPERIOR INCOMPLETO,PARDA,12307.75,DEFERIDO,DEFERIDO,50.0,50.0,0.0,0.0,83.0,249.0,133.0,299.0,50.0,0.0
12275,25853,25853,35733,2020,MG,VEREADOR,FLÁVIO JOSÉ DE MENEZES,130000939983,APTO,DEFERIDO,PROGRESSISTAS,29,MASCULINO,ENSINO FUNDAMENTAL INCOMPLETO,PARDA,12307.75,DEFERIDO,DEFERIDO,130.0,130.0,0.0,0.0,476.666666666667,1430.0,606.666666666667,1560.0,130.0,0.0
12276,25856,25856,35736,2020,PA,VEREADOR,ESTER CORREA DA SILVA,140001060986,APTO,DEFERIDO,PODEMOS,23,FEMININO,ENSINO MÉDIO COMPLETO,PARDA,33995.83,DEFERIDO,DEFERIDO,170.735,341.47,0.0,0.0,35.21,35.21,205.945,376.68,341.47,0.0
12279,25866,25866,35746,2020,PB,VEREADOR,FRANCISLANY BEZERRA DE ANDRADE,150000767181,APTO,DEFERIDO,PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA,26,FEMININO,SUPERIOR COMPLETO,PARDA,12307.75,DEFERIDO,DEFERIDO,140.25,280.5,0.0,0.0,240.0,480.0,380.25,760.5,280.5,0.0
12283,25872,25872,35754,2020,MT,VEREADOR,ELUANA APARECIDA LOPES DE ANDRADE,110001241592,APTO,DEFERIDO,MOVIMENTO DEMOCRÁTICO BRASILEIRO,29,FEMININO,ENSINO MÉDIO COMPLETO,PARDA,12307.75,DEFERIDO,DEFERIDO,90.0,90.0,0.0,0.0,642.0,1284.0,732.0,1374.0,90.0,0.0
12290,25885,25885,35775,2020,GO,VEREADOR,ADMILSON SANTANA DE SOUZA,90001031669,APTO,DEFERIDO,PROGRESSISTAS,29,MASCULINO,ENSINO FUNDAMENTAL COMPLETO,PARDA,12307.75,DEFERIDO,DEFERIDO,103.57,310.71,0.0,0.0,57.0,57.0,160.57,367.71,310.71,0.0
12291,25887,25887,35778,2020,PR,VEREADOR,TATIANI KELI RUFATO MATIELO,160000744077,APTO,DEFERIDO,PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA,25,FEMININO,SUPERIOR COMPLETO,BRANCA,46503.35,DEFERIDO,DEFERIDO,100.0,100.0,0.0,0.0,502.5,2010.0,602.5,2110.0,100.0,0.0
12293,25896,25896,35790,2020,PE,VEREADOR,ADAYSE DE SANTANA GOMES,170001024728,APTO,DEFERIDO,PARTIDO SOCIAL DEMOCRÁTICO,26,FEMININO,SUPERIOR COMPLETO,PARDA,55870.31,DEFERIDO,DEFERIDO,50.0,100.0,0.0,0.0,0.0,0.0,50.0,100.0,100.0,0.0
12298,25903,25903,35802,2020,MG,VEREADOR,FLAVIANE CARDOSO MONTES,130001133954,APTO,DEFERIDO,PROGRESSISTAS,24,FEMININO,SUPERIOR INCOMPLETO,BRANCA,12307.75,DEFERIDO,DEFERIDO,64.5633333333333,193.69,0.0,0.0,0.0,0.0,64.5633333333333,193.69,193.69,0.0
12299,25905,25905,35805,2020,RS,VEREADOR,GUSTAVO PEDRO ZUCCO,210000641138,APTO,DEFERIDO,REPUBLICANOS,26,MASCULINO,SUPERIOR COMPLETO,BRANCA,112000.51,DEFERIDO,DEFERIDO,61.34,306.7,0.0,0.0,155.225,310.45,216.565,617.15,306.7,0.0
12305,25913,25913,35818,2020,AP,VEREADOR,ELIVALDO DA COSTA FERREIRA,30000818984,APTO,DEFERIDO,PARTIDO VERDE,22,MASCULINO,SUPERIOR COMPLETO,PARDA,151743.76,DEFERIDO,DEFERIDO,15.0,15.0,0.0,0.0,0.0,0.0,15.0,15.0,15.0,0.0
12310,25924,25924,35832,2020,BA,VEREADOR,NATALINO CUNHA DOS SANTOS,50000831090,APTO,DEFERIDO,SOLIDARIEDADE,29,MASCULINO,ENSINO FUNDAMENTAL INCOMPLETO,PARDA,12307.75,DEFERIDO,DEFERIDO,51.04,51.04,0.0,0.0,0.0,0.0,51.04,51.04,51.04,0.0
12313,25939,25939,35855,2020,SP,VEREADOR,ALAN DOS SANTOS,250001023201,APTO,DEFERIDO,PARTIDO LIBERAL,28,MASCULINO,ENSINO MÉDIO COMPLETO,PARDA,27390.93,DEFERIDO,DEFERIDO,105.0,105.0,0.0,0.0,83.6,418.0,188.6,523.0,105.0,0.0
12317,25951,25951,35875,2020,MG,VEREADOR,JULIO CÉSAR SANTOS OLIVEIRA,130001023128,APTO,DEFERIDO,REPUBLICANOS,27,MASCULINO,ENSINO MÉDIO COMPLETO,BRANCA,12307.75,DEFERIDO,DEFERIDO,61.75,123.5,0.0,0.0,143.333333333333,430.0,205.083333333333,553.5,123.5,0.0
12318,25955,25955,35882,2020,PR,VEREADOR,WELINTON REAL,160000854964,APTO,DEFERIDO,PARTIDO DOS TRABALHADORES,22,MASCULINO,SUPERIOR INCOMPLETO,SEM INFORMAÇÃO,12307.75,DEFERIDO,DEFERIDO,150.98,301.96,0.0,0.0,392.26625,3138.13,543.24625,3440.09,301.96,0.0
12319,25960,25960,35888,2020,PR,VEREADOR,ALISSON ALEXANDRE DOS PASSOS SAVIANI,160000965306,APTO,DEFERIDO,PARTIDO DOS TRABALHADORES,24,MASCULINO,ENSINO MÉDIO COMPLETO,BRANCA,27108.62,DEFERIDO,DEFERIDO,26.98,26.98,0.0,0.0,521.576666666667,1564.73,548.5566666666671,1591.71,26.98,0.0
12321,25963,25963,35891,2020,PR,VEREADOR,DELEON BETIM,160000850924,APTO,DEFERIDO,PARTIDO DEMOCRÁTICO TRABALHISTA,29,MASCULINO,SUPERIOR COMPLETO,PARDA,20870.5,DEFERIDO,DEFERIDO,94.87,94.87,0.0,0.0,130.222,651.11,225.092,745.98,94.87,0.0
12322,25966,25966,35894,2020,SC,VEREADOR,JORGE LUIZ MEDEIROS JUNIOR,240000915059,APTO,DEFERIDO,SOLIDARIEDADE,18,MASCULINO,SUPERIOR INCOMPLETO,BRANCA,28384.73,DEFERIDO,DEFERIDO,66.428,332.14,0.0,0.0,717.5,5740.0,783.928,6072.14,332.14,0.0
12326,25977,25977,35909,2020,SP,VEREADOR,FERNANDO ALVES MARTINS,250001049201,APTO,DEFERIDO,AVANTE,23,MASCULINO,SUPERIOR INCOMPLETO,BRANCA,12307.75,DEFERIDO,DEFERIDO,88.25,176.5,0.0,0.0,310.45,310.45,398.7,486.95,176.5,0.0
12329,25982,25982,35915,2020,SC,VEREADOR,MAYCON DE MELO CARDOSO,240000872498,APTO,DEFERIDO,MOVIMENTO DEMOCRÁTICO BRASILEIRO,28,MASCULINO,ENSINO MÉDIO COMPLETO,BRANCA,12307.75,DEFERIDO,DEFERIDO,100.0,200.0,0.0,0.0,570.0,570.0,670.0,770.0,200.0,0.0
12333,25990,25990,35926,2020,PR,VEREADOR,CLEITON RAPHAEL ALVES DA SILVA,160000872584,APTO,DEFERIDO,PARTIDO TRABALHISTA BRASILEIRO,26,MASCULINO,SUPERIOR COMPLETO,PARDA,12307.75,DEFERIDO,DEFERIDO,73.8333333333333,221.5,0.0,0.0,0.0,0.0,73.8333333333333,221.5,221.5,0.0
12337,25995,25995,35932,2020,SE,VEREADOR,ROMARIO SILVA DE OLIVEIRA,260000780493,APTO,DEFERIDO,PARTIDO SOCIAL DEMOCRÁTICO,28,MASCULINO,SUPERIOR COMPLETO,PARDA,12307.75,DEFERIDO,DEFERIDO,200.0,200.0,0.0,0.0,452.575,2715.45,652.575,2915.45,200.0,0.0
12338,25997,25997,35934,2020,MG,VEREADOR,RHAYNE CRISTIELLER BRÁS COSTA,130000876456,APTO,DEFERIDO,SOLIDARIEDADE,25,FEMININO,SUPERIOR INCOMPLETO,PRETA,100454.4,DEFERIDO,DEFERIDO,128.32,256.64,0.0,0.0,0.0,0.0,128.32,256.64,256.64,0.0
12354,26025,26025,35978,2020,PE,VEREADOR,MARCOS ANTÔNIO PEREIRA JUNIOR,170000762095,APTO,DEFERIDO,PARTIDO SOCIALISTA BRASILEIRO,24,MASCULINO,SUPERIOR COMPLETO,PARDA,39466.41,DEFERIDO,DEFERIDO,0.0,0.0,75.0,75.0,515.0,515.0,590.0,590.0,75.0,0.0
12363,26041,26041,36000,2020,PR,VEREADOR,MAIANE MINSON BENEDITO,160001103127,APTO,DEFERIDO,SOLIDARIEDADE,29,FEMININO,ENSINO MÉDIO COMPLETO,BRANCA,12307.75,DEFERIDO,DEFERIDO,96.36,96.36,0.0,0.0,0.0,0.0,96.36,96.36,96.36,0.0
12368,26056,26056,36024,2020,MA,VEREADOR,GISELLE MATOS PINHO,100001211663,APTO,DEFERIDO,PARTIDO SOCIAL LIBERAL,24,FEMININO,SUPERIOR INCOMPLETO,PARDA,166189.28,DEFERIDO,DEFERIDO,203.0,203.0,0.0,0.0,0.0,0.0,203.0,203.0,203.0,0.0
12373,26066,26066,36036,2020,MG,VEREADOR,GEISA LUMA BATISTA,130000920088,APTO,DEFERIDO,PARTIDO SOCIALISTA BRASILEIRO,29,FEMININO,SUPERIOR COMPLETO,BRANCA,12307.75,DEFERIDO,DEFERIDO,0.0,0.0,248.0,248.0,110.2775,441.11,358.2775,689.11,248.0,0.0
12375,26068,26068,36038,2020,TO,VEREADOR,WESLEY RODRIGUES DA SILVA LUZ,270001143701,APTO,DEFERIDO,PARTIDO DOS TRABALHADORES,24,MASCULINO,SUPERIOR INCOMPLETO,PRETA,23832.29,DEFERIDO,DEFERIDO,74.1666666666667,222.5,0.0,0.0,1050.0,2100.0,1124.16666666667,2322.5,222.5,0.0
12379,26077,26077,36048,2020,PB,VEREADOR,GLEDSON AUGUSTO SILVA ALVES,150001180003,APTO,DEFERIDO,PROGRESSISTAS,29,MASCULINO,ENSINO MÉDIO COMPLETO,PARDA,12307.75,DEFERIDO,DEFERIDO,200.0,200.0,0.0,0.0,80.0,80.0,280.0,280.0,200.0,0.0
12380,26081,26081,36055,2020,PR,VEREADOR,THAIRIANY CRISTINA BRESSANI,160000676551,APTO,DEFERIDO,PARTIDO REPUBLICANO DA ORDEM SOCIAL,23,FEMININO,ENSINO MÉDIO COMPLETO,BRANCA,17321.12,DEFERIDO,DEFERIDO,33.75,33.75,0.0,0.0,400.0,400.0,433.75,433.75,33.75,0.0
12383,26094,26094,36069,2020,BA,VEREADOR,DELDI HENRIQUE OLIVEIRA COSTA,50001150989,APTO,DEFERIDO,PARTIDO TRABALHISTA CRISTÃO,26,MASCULINO,SUPERIOR COMPLETO,BRANCA,48662.08,DEFERIDO,DEFERIDO,0.0,0.0,25.0,50.0,1152.0,5760.0,1177.0,5810.0,50.0,0.0
12389,26112,26112,36092,2020,PE,VEREADOR,RAYANE FARIAS DA SILVA,170001134196,APTO,DEFERIDO,PROGRESSISTAS,20,FEMININO,ENSINO MÉDIO COMPLETO,PARDA,32836.11,DEFERIDO,DEFERIDO,45.0,135.0,0.0,0.0,0.0,0.0,45.0,135.0,135.0,0.0
12390,26113,26113,36093,2020,MG,VEREADOR,JOAO CARLOS DE LIMA DOS REIS,130001085211,APTO,DEFERIDO,PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA,27,MASCULINO,ENSINO MÉDIO COMPLETO,PRETA,12307.75,DEFERIDO,DEFERIDO,65.2,130.4,0.0,0.0,232.5,465.0,297.7,595.4,130.4,0.0
12401,26133,26133,36120,2020,MG,VEREADOR,HANNA RIBEIRO MENDES COUY,130000843291,APTO,DEFERIDO,PARTIDO DEMOCRÁTICO TRABALHISTA,22,FEMININO,SUPERIOR INCOMPLETO,PARDA,12307.75,DEFERIDO,DEFERIDO,150.0,300.0,0.0,0.0,37.5,37.5,187.5,337.5,300.0,0.0
12407,26147,26147,36141,2020,ES,VEREADOR,JACKSON MENEGHEL,80001110398,APTO,DEFERIDO,AVANTE,27,MASCULINO,ENSINO MÉDIO COMPLETO,BRANCA,12307.75,DEFERIDO,DEFERIDO,72.0,216.0,0.0,0.0,0.0,0.0,72.0,216.0,216.0,0.0
12412,26158,26158,36158,2020,SP,VEREADOR,GABRIEL GOMES RODRIGUES,250001115870,APTO,DEFERIDO,PODEMOS,19,MASCULINO,ENSINO MÉDIO COMPLETO,BRANCA,69135.94,DEFERIDO,DEFERIDO,0.0,0.0,96.3333333333333,289.0,0.0,0.0,96.3333333333333,289.0,289.0,0.0
12427,26189,26189,36201,2020,PR,VEREADOR,JÚLIO CESAR SILVA DA MATA,160001010114,APTO,DEFERIDO,CIDADANIA,22,MASCULINO,ENSINO MÉDIO COMPLETO,BRANCA,32419.64,DEFERIDO,DEFERIDO,0.0,0.0,51.25,102.5,500.0,1000.0,551.25,1102.5,102.5,0.0
12431,26198,26198,36213,2020,SP,VEREADOR,WILIAN BARBARA,250001214568,APTO,DEFERIDO,DEMOCRATAS,29,MASCULINO,ENSINO MÉDIO INCOMPLETO,BRANCA,12307.75,DEFERIDO,DEFERIDO,90.0,180.0,0.0,0.0,90.0,90.0,180.0,270.0,180.0,0.0
12433,26203,26203,36219,2020,SP,VEREADOR,ANA PAULA IGNÁCIO,250001108371,APTO,DEFERIDO,PARTIDO SOCIAL DEMOCRÁTICO,22,FEMININO,SUPERIOR INCOMPLETO,BRANCA,12307.75,DEFERIDO,DEFERIDO,110.0,110.0,30.0,30.0,358.542857142857,2509.8,498.542857142857,2649.8,140.0,0.0
12434,26206,26206,36224,2020,MG,VEREADOR,FÁBIO SACRAMENTO RESENDE,130000680004,APTO,DEFERIDO,PARTIDO SOCIAL DEMOCRÁTICO,29,MASCULINO,ENSINO MÉDIO COMPLETO,BRANCA,12307.75,DEFERIDO,DEFERIDO,163.46,326.92,0.0,0.0,48.75,195.0,212.21,521.92,326.92,0.0
12435,26207,26207,36225,2020,SP,VEREADOR,ISAIAS PEREIRA DOS REIS SILVA,250000744682,APTO,DEFERIDO,PARTIDO DEMOCRÁTICO TRABALHISTA,24,MASCULINO,ENSINO FUNDAMENTAL INCOMPLETO,BRANCA,12307.75,DEFERIDO,DEFERIDO,75.59666666666669,226.79,0.0,0.0,23.373333333333306,70.12,98.97,296.91,226.79,0.0
12439,26214,26214,36235,2020,BA,VEREADOR,EDIVANIA SILVA DO NASCIMENTO,50001001956,APTO,DEFERIDO,PROGRESSISTAS,28,FEMININO,ENSINO MÉDIO INCOMPLETO,PARDA,12307.75,DEFERIDO,DEFERIDO,330.0,330.0,0.0,0.0,0.0,0.0,330.0,330.0,330.0,0.0
12444,26222,26222,36246,2020,PA,VEREADOR,JOÃO DE JESUS FARIAS,140000816613,APTO,DEFERIDO,PARTIDO SOCIAL CRISTÃO,28,MASCULINO,ENSINO FUNDAMENTAL INCOMPLETO,PARDA,12307.75,DEFERIDO,DEFERIDO,160.0,160.0,0.0,0.0,0.0,0.0,160.0,160.0,160.0,0.0
12447,26229,26229,36256,2020,MG,VEREADOR,MAURICIO HENRIQUE COGUE,130001136718,APTO,DEFERIDO,PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA,28,MASCULINO,LÊ E ESCREVE,BRANCA,12307.75,DEFERIDO,DEFERIDO,101.146666666667,303.44,0.0,0.0,28.72,114.88,129.86666666666702,418.32,303.44,0.0
12448,26233,26233,36261,2020,GO,VEREADOR,NABIA JANUARIO DE OLIVEIRA,90001171986,APTO,DEFERIDO,PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA,29,FEMININO,ENSINO MÉDIO COMPLETO,PARDA,30190.74,DEFERIDO,DEFERIDO,100.0,200.0,0.0,0.0,0.0,0.0,100.0,200.0,200.0,0.0
12455,26248,26248,36280,2020,PR,VEREADOR,WAGNER AUGUSTO MACEDO DA SILVA,160000825188,APTO,DEFERIDO,REPUBLICANOS,20,MASCULINO,ENSINO MÉDIO COMPLETO,PRETA,12307.75,DEFERIDO,DEFERIDO,62.6666666666667,188.0,0.0,0.0,0.0,0.0,62.6666666666667,188.0,188.0,0.0
12456,26249,26249,36281,2020,SE,VEREADOR,MATHEUS FRAGA CORREA,260000658561,APTO,DEFERIDO,CIDADANIA,29,MASCULINO,SUPERIOR COMPLETO,PARDA,19679.87,DEFERIDO,DEFERIDO,60.0,120.0,0.0,0.0,1486.25,5945.0,1546.25,6065.0,120.0,0.0
12458,26252,26252,36285,2020,BA,VEREADOR,RODRIGO COSTA DE ANDRADE,50000665802,APTO,DEFERIDO,PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA,20,MASCULINO,ENSINO MÉDIO COMPLETO,BRANCA,451919.94,DEFERIDO,DEFERIDO,333.33,333.33,0.0,0.0,0.0,0.0,333.33,333.33,333.33,0.0
12461,26259,26259,36294,2020,MG,VEREADOR,ANA PAULA MOREIRA SANTANA,130001040875,APTO,DEFERIDO,PARTIDO DEMOCRÁTICO TRABALHISTA,23,FEMININO,ENSINO MÉDIO COMPLETO,PARDA,12307.75,DEFERIDO,DEFERIDO,210.0,210.0,0.0,0.0,15.0,15.0,225.0,225.0,210.0,0.0
12464,26265,26265,36302,2020,BA,VEREADOR,ELIELBA NASCIMENTO REIS,50000708422,APTO,DEFERIDO,SOLIDARIEDADE,29,FEMININO,SUPERIOR COMPLETO,PRETA,12307.75,DEFERIDO,DEFERIDO,0.0,0.0,58.33,58.33,400.0,400.0,458.33,458.33,58.33,0.0
12474,26287,26287,36336,2020,PR,VEREADOR,FERNANDO TENÓRIO DE LIMA,160000758855,APTO,DEFERIDO,PARTIDO SOCIALISTA BRASILEIRO,23,MASCULINO,SUPERIOR COMPLETO,BRANCA,12307.75,DEFERIDO,DEFERIDO,240.83,240.83,0.0,0.0,0.0,0.0,240.83,240.83,240.83,0.0
12477,26292,26292,36346,2020,MG,VEREADOR,DANILO AUGUSTO DE CASTRO,130001126514,APTO,DEFERIDO,DEMOCRATAS,27,MASCULINO,ENSINO MÉDIO COMPLETO,BRANCA,12307.75,DEFERIDO,DEFERIDO,135.0,135.0,0.0,0.0,965.033333333333,2895.1,1100.0333333333301,3030.1,135.0,0.0
12481,26303,26303,36358,2020,ES,VEREADOR,HUGO PEDRACINI KLIPPEL,80001105864,APTO,DEFERIDO,PARTIDO DEMOCRÁTICO TRABALHISTA,20,MASCULINO,ENSINO MÉDIO COMPLETO,PARDA,21125.62,DEFERIDO,DEFERIDO,169.0,169.0,0.0,0.0,0.0,0.0,169.0,169.0,169.0,0.0
12491,26328,26328,36388,2020,MG,VEREADOR,CAROLINA APARECIDA DOS REIS,130001110804,APTO,DEFERIDO,MOVIMENTO DEMOCRÁTICO BRASILEIRO,23,FEMININO,SUPERIOR COMPLETO,BRANCA,12307.75,DEFERIDO,DEFERIDO,97.0,97.0,0.0,0.0,77.0,154.0,174.0,251.0,97.0,0.0
12493,26332,26332,36392,2020,PE,VEREADOR,DANIELE PATRICIA SIQUEIRA DA SILVA,170001060655,APTO,DEFERIDO,PARTIDO TRABALHISTA CRISTÃO,24,FEMININO,ENSINO MÉDIO COMPLETO,PARDA,23077.95,DEFERIDO,DEFERIDO,60.0,60.0,0.0,0.0,0.0,0.0,60.0,60.0,60.0,0.0
12495,26334,26334,36394,2020,MG,VEREADOR,CAMILA THATILA DE PAULA DONATO,130001107311,APTO,DEFERIDO,PARTIDO DOS TRABALHADORES,24,FEMININO,ENSINO FUNDAMENTAL COMPLETO,PRETA,12307.75,DEFERIDO,DEFERIDO,62.24,311.2,0.0,0.0,483.333333333333,1450.0,545.5733333333329,1761.2,311.2,0.0
