,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,ANO_ELEICAO,SG_UF,DS_CARGO,NM_CANDIDATO,SQ_CANDIDATO,DS_SITUACAO_CANDIDATURA,DS_DETALHE_SITUACAO_CAND,NM_PARTIDO,NR_IDADE_DATA_POSSE,DS_GENERO,DS_GRAU_INSTRUCAO,DS_COR_RACA,VR_DESPESA_MAX_CAMPANHA,DS_SITUACAO_CANDIDATO_PLEITO,DS_SITUACAO_CANDIDATO_URNA,media_esp,soma_esp,media_part,soma_part,media_out,soma_out,soma_media,soma_total,soma_fund_publico,soma_fund_publico_dic
13043,27421,27421,37903,2020,RJ,PREFEITO,THAIANNA CRISTINA BARBOSA DOS SANTOS,190000895816,APTO,DEFERIDO,PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA,29,FEMININO,SUPERIOR COMPLETO,BRANCA,700174.68,DEFERIDO,DEFERIDO,25000.0,50000.0,0.0,0.0,3108.0472,77701.18,28108.0472,127701.18,50000.0,1.0
13045,27428,27428,37912,2020,MG,VEREADOR,JOYCE FERREIRA SANTANA REIS,130000757196,APTO,DEFERIDO,PARTIDO REPUBLICANO DA ORDEM SOCIAL,29,FEMININO,SUPERIOR COMPLETO,BRANCA,549424.66,DEFERIDO,DEFERIDO,1042.62428571429,7298.37,0.0,0.0,2200.0,6600.0,3242.6242857142897,13898.37,7298.37,1.0
13051,27443,27443,37933,2020,AM,VEREADOR,JAILSON VERÇOSA VIEIRA,40001189022,APTO,DEFERIDO,PARTIDO DEMOCRÁTICO TRABALHISTA,27,MASCULINO,SUPERIOR COMPLETO,PARDA,628500.47,DEFERIDO,DEFERIDO,1664.35666666667,4993.07,0.0,0.0,352.75,705.5,2017.10666666667,5698.57,4993.07,1.0
13052,27444,27444,37934,2020,GO,VEREADOR,POLLYANNY BORGES FERNANDES MARQUES,90000643070,APTO,DEFERIDO,REPUBLICANOS,29,FEMININO,SUPERIOR INCOMPLETO,PARDA,208013.18,DEFERIDO,DEFERIDO,4250.0,8500.0,0.0,0.0,198.366666666667,1190.2,4448.36666666667,9690.2,8500.0,1.0
13054,27453,27453,37946,2020,PE,VEREADOR,DANIELI VERÍSSIMO RIBEIRO,170001179432,APTO,DEFERIDO,PARTIDO SOCIAL LIBERAL,22,FEMININO,ENSINO MÉDIO COMPLETO,PRETA,131218.52,DEFERIDO,DEFERIDO,3658.26,25607.82,0.0,0.0,630.0,630.0,4288.26,26237.82,25607.82,1.0
13058,27459,27459,37953,2020,AC,VEREADOR,LEIDAIANA LIMA CHAVES,10000954380,APTO,DEFERIDO,PROGRESSISTAS,29,FEMININO,SUPERIOR INCOMPLETO,PARDA,56052.97,DEFERIDO,DEFERIDO,1586.025,6344.1,0.0,0.0,900.0,1800.0,2486.025,8144.1,6344.1,1.0
13060,27462,27462,37959,2020,PA,VEREADOR,MILKERLLANDIA OLIVEIRA GOMES,140000804297,APTO,DEFERIDO,PARTIDO SOCIALISMO E LIBERDADE,23,FEMININO,SUPERIOR INCOMPLETO,PRETA,106019.2,DEFERIDO,DEFERIDO,365.665,2925.32,1230.71,1230.71,0.0,0.0,1596.375,4156.03,4156.030000000002,1.0
13061,27465,27465,37962,2020,SC,VEREADOR,NATÁLIA SIQUEIRA BITTENCOURT,240000660777,APTO,DEFERIDO,PARTIDO SOCIALISMO E LIBERDADE,29,FEMININO,SUPERIOR INCOMPLETO,BRANCA,194842.85,DEFERIDO,DEFERIDO,9979.94,39919.76,0.0,0.0,10.45,10.45,9990.39,39930.21,39919.76,1.0
13084,27517,27517,38023,2020,SP,VEREADOR,TAYNARA FURLANETTI,250001068119,APTO,DEFERIDO,PARTIDO LIBERAL,22,FEMININO,ENSINO FUNDAMENTAL COMPLETO,BRANCA,87333.3,DEFERIDO,DEFERIDO,5000.0,5000.0,0.0,0.0,0.0,0.0,5000.0,5000.0,5000.0,1.0
13085,27518,27518,38024,2020,AL,PREFEITO,DALMO AUGUSTO DE ALMEIDA JUNIOR,20000777219,APTO,DEFERIDO,PARTIDO TRABALHISTA BRASILEIRO,28,MASCULINO,SUPERIOR COMPLETO,BRANCA,123077.42,DEFERIDO,DEFERIDO,90000.0,90000.0,0.0,0.0,1549.75,24796.0,91549.75,114796.0,90000.0,1.0
13088,27522,27522,38029,2020,RS,VEREADOR,TATIELI DA ROSA MENNA BARRETO,210001080156,APTO,DEFERIDO,DEMOCRATAS,28,FEMININO,SUPERIOR INCOMPLETO,BRANCA,12307.75,DEFERIDO,DEFERIDO,6000.0,6000.0,0.0,0.0,10883.3966666667,32650.19,16883.3966666667,38650.19,6000.0,1.0
13090,27526,27526,38036,2020,MA,VEREADOR,THAIANNE SILVA ARAUJO,100001042552,APTO,DEFERIDO,PARTIDO DOS TRABALHADORES,20,FEMININO,ENSINO MÉDIO COMPLETO,PARDA,18575.88,DEFERIDO,DEFERIDO,1000.8,3002.4,0.0,0.0,325.0,325.0,1325.8,3327.4,3002.4,1.0
13099,27551,27551,38070,2020,SC,VEREADOR,GABRIELA CAROLINA ROSA,240000791602,APTO,DEFERIDO,PARTIDO LIBERAL,25,FEMININO,ENSINO MÉDIO COMPLETO,BRANCA,245770.14,DEFERIDO,DEFERIDO,5948.42,5948.42,0.0,0.0,2500.0,2500.0,8448.42,8448.42,5948.42,1.0
13101,27553,27553,38075,2020,MT,VEREADOR,MARCOS NUNES DE PAULA,110001066417,APTO,DEFERIDO,PARTIDO SOCIAL LIBERAL,27,MASCULINO,SUPERIOR INCOMPLETO,PARDA,560511.19,DEFERIDO,DEFERIDO,2500.0,5000.0,0.0,0.0,215.675,431.35,2715.675,5431.35,5000.0,1.0
13102,27554,27554,38077,2020,PA,PREFEITO,ANDRÉ RIOS DE REZENDE,140000876296,APTO,DEFERIDO,PARTIDO SOCIAL CRISTÃO,28,MASCULINO,SUPERIOR COMPLETO,PARDA,360820.06,DEFERIDO,DEFERIDO,20000.0,20000.0,0.0,0.0,3430.72333333333,144090.38,23430.723333333306,164090.38,20000.0,1.0
13103,27556,27556,38083,2020,RN,VEREADOR,YZABEL SULAMITA OLIVEIRA SANTOS,200000770912,APTO,DEFERIDO,PARTIDO SOCIAL LIBERAL,28,FEMININO,ENSINO MÉDIO COMPLETO,PRETA,210013.89,DEFERIDO,DEFERIDO,1900.0,3800.0,0.0,0.0,0.0,0.0,1900.0,3800.0,3800.0,1.0
13111,27570,27570,38099,2020,PA,VEREADOR,IVANILDE ALVES MORAES,140000756155,APTO,DEFERIDO,PARTIDO SOCIAL DEMOCRÁTICO,20,FEMININO,LÊ E ESCREVE,PARDA,12307.75,DEFERIDO,DEFERIDO,3745.8,7491.6,0.0,0.0,120.0,120.0,3865.8,7611.6,7491.6,1.0
13115,27582,27582,38117,2020,PR,PREFEITO,ODAIR JOSE MORAES SANTOS,160001208135,APTO,DEFERIDO,CIDADANIA,29,MASCULINO,ENSINO MÉDIO COMPLETO,BRANCA,123077.42,DEFERIDO,DEFERIDO,15000.0,15000.0,0.0,0.0,0.0,0.0,15000.0,15000.0,15000.0,1.0
13117,27585,27585,38120,2020,SC,PREFEITO,PAULO HENRIQUE DA CAS,240001052589,APTO,DEFERIDO,PROGRESSISTAS,25,MASCULINO,SUPERIOR COMPLETO,BRANCA,123077.42,DEFERIDO,DEFERIDO,5000.0,15000.0,0.0,0.0,621.9875,2487.95,5621.9875,17487.95,15000.0,1.0
13121,27590,27590,38126,2020,MT,VEREADOR,GABRIEL CESAR RICAS LEITE,110001068748,APTO,DEFERIDO,PARTIDO REPUBLICANO DA ORDEM SOCIAL,22,MASCULINO,ENSINO MÉDIO COMPLETO,BRANCA,560511.19,DEFERIDO,DEFERIDO,2150.0,6450.0,0.0,0.0,3219.57894736842,61172.0,5369.578947368421,67622.0,6450.0,1.0
13122,27591,27591,38127,2020,PB,VEREADOR,TAUANY COSTA DA SILVA,150000827940,APTO,DEFERIDO,PARTIDO LIBERAL,20,FEMININO,ENSINO MÉDIO COMPLETO,BRANCA,12307.75,DEFERIDO,DEFERIDO,3300.0,3300.0,0.0,0.0,0.0,0.0,3300.0,3300.0,3300.0,1.0
13123,27593,27593,38129,2020,SC,VEREADOR,ALEXANDRE DA SILVA BORBELLA,240000845728,APTO,DEFERIDO,REPUBLICANOS,25,MASCULINO,ENSINO MÉDIO COMPLETO,BRANCA,245770.14,DEFERIDO,DEFERIDO,2400.0,4800.0,0.0,0.0,0.0,0.0,2400.0,4800.0,4800.0,1.0
13124,27603,27603,38143,2020,PR,VEREADOR,EVELISE DOS REIS RENNER,160001145429,APTO,DEFERIDO,PARTIDO LIBERAL,29,FEMININO,LÊ E ESCREVE,BRANCA,530525.58,DEFERIDO,DEFERIDO,1166.66666666667,3500.0,0.0,0.0,0.0,0.0,1166.66666666667,3500.0,3500.0,1.0
13125,27604,27604,38144,2020,PI,PREFEITO,MAURO CÉSAR SOARES DE OLIVEIRA JÚNNIOR,180000936053,APTO,DEFERIDO,MOVIMENTO DEMOCRÁTICO BRASILEIRO,25,MASCULINO,SUPERIOR COMPLETO,PARDA,123077.42,DEFERIDO,DEFERIDO,50000.0,50000.0,0.0,0.0,3476.479000000001,34764.79,53476.47900000001,84764.79,50000.0,1.0
13127,27608,27608,38149,2020,RJ,VEREADOR,MAGNO LEITE MORAES DOS SANTOS,190000678661,APTO,DEFERIDO,PARTIDO SOCIAL LIBERAL,19,MASCULINO,SUPERIOR INCOMPLETO,INDÍGENA,241998.43,DEFERIDO,DEFERIDO,500.0,1000.0,5000.0,5000.0,0.0,0.0,5500.0,6000.0,6000.0,1.0
13131,27619,27619,38166,2020,PB,VEREADOR,JOSE MIGUEL DE ALMEIDA SILVA,150001197438,APTO,DEFERIDO,PARTIDO DOS TRABALHADORES,19,MASCULINO,ENSINO MÉDIO COMPLETO,BRANCA,12307.75,DEFERIDO,DEFERIDO,414.611428571429,2902.28,0.0,0.0,1000.0,1000.0,1414.61142857143,3902.28,2902.28,1.0
13136,27629,27629,38181,2020,MA,VEREADOR,SAFIRA MARVAO BEZERRA,100000659766,APTO,DEFERIDO,PARTIDO LIBERAL,23,FEMININO,SUPERIOR COMPLETO,BRANCA,12307.75,DEFERIDO,DEFERIDO,12307.75,12307.75,0.0,0.0,0.0,0.0,12307.75,12307.75,12307.75,1.0
13139,27634,27634,38192,2020,RS,VEREADOR,ÂNGELA MICHELIN,210000653571,APTO,DEFERIDO,PARTIDO DOS TRABALHADORES,20,FEMININO,ENSINO MÉDIO COMPLETO,BRANCA,122630.22,DEFERIDO,DEFERIDO,2140.46333333333,6421.39,0.0,0.0,100.0,100.0,2240.46333333333,6521.39,6421.39,1.0
13140,27636,27636,38194,2020,BA,VEREADOR,ESLANE SILVA DA PAIXÃO,50000772791,APTO,DEFERIDO,UNIDADE POPULAR,27,FEMININO,ENSINO FUNDAMENTAL COMPLETO,PRETA,451919.94,DEFERIDO,DEFERIDO,956.405714285714,6694.84,0.0,0.0,342.866,1714.33,1299.27171428571,8409.17,6694.84,1.0
13141,27639,27639,38202,2020,AL,VEREADOR,YHASMIN JACKELINE DE SOUZA GOMES,20000698896,APTO,DEFERIDO,REPUBLICANOS,24,FEMININO,SUPERIOR INCOMPLETO,BRANCA,251112.2,DEFERIDO,DEFERIDO,5000.0,5000.0,0.0,0.0,0.0,0.0,5000.0,5000.0,5000.0,1.0
13145,27649,27649,38214,2020,AC,VEREADOR,ALEXANDRE SOUZA RODRIGUES,10001081893,APTO,DEFERIDO,CIDADANIA,26,MASCULINO,SUPERIOR COMPLETO,PARDA,135935.01,DEFERIDO,DEFERIDO,3625.0,7250.0,0.0,0.0,241.635,483.27,3866.635,7733.27,7250.0,1.0
13146,27651,27651,38216,2020,PR,VEREADOR,SHEILA TINFEL CORDEIRO,160001042158,APTO,DEFERIDO,PARTIDO DOS TRABALHADORES,23,FEMININO,SUPERIOR COMPLETO,PARDA,22028.56,DEFERIDO,DEFERIDO,423.70222222222196,3813.32,0.0,0.0,350.0,350.0,773.702222222222,4163.32,3813.32,1.0
13148,27657,27657,38223,2020,GO,VEREADOR,PALOMA AMORIM DE OLIVEIRA CASTRO,90000935960,APTO,DEFERIDO,PARTIDO SOCIAL CRISTÃO,28,FEMININO,ENSINO FUNDAMENTAL COMPLETO,PARDA,12307.75,DEFERIDO,DEFERIDO,5100.0,5100.0,0.0,0.0,174.84,349.68,5274.84,5449.68,5100.0,1.0
13150,27660,27660,38229,2020,PR,VEREADOR,CLEIDIOMAR DOS SANTOS SILVA,160001104856,APTO,DEFERIDO,PARTIDO SOCIAL LIBERAL,28,MASCULINO,ENSINO MÉDIO COMPLETO,BRANCA,12307.75,DEFERIDO,DEFERIDO,4000.17,4000.17,0.0,0.0,0.0,0.0,4000.17,4000.17,4000.17,1.0
13155,27668,27668,38243,2020,SP,VEREADOR,GABRIEL GOMES PRIANTI DE JESUS,250000892284,APTO,DEFERIDO,PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA,20,MASCULINO,ENSINO MÉDIO COMPLETO,BRANCA,12307.75,DEFERIDO,DEFERIDO,3000.0,3000.0,0.0,0.0,43.49,130.47,3043.49,3130.47,3000.0,1.0
13157,27672,27672,38247,2020,AC,VEREADOR,FELIPE DOS SANTOS DA SILVA REBOUÇAS,10000745684,APTO,DEFERIDO,PARTIDO SOCIAL DEMOCRÁTICO,26,MASCULINO,ENSINO MÉDIO COMPLETO,PARDA,12307.75,DEFERIDO,DEFERIDO,3000.0,3000.0,0.0,0.0,0.0,0.0,3000.0,3000.0,3000.0,1.0
13163,27683,27683,38265,2020,SP,VEREADOR,VALDEIR BRUNO NARDIN,250001005374,APTO,DEFERIDO,PARTIDO LIBERAL,28,MASCULINO,SUPERIOR COMPLETO,BRANCA,12307.75,DEFERIDO,DEFERIDO,0.0,0.0,10000.0,10000.0,159.213333333333,955.28,10159.2133333333,10955.28,10000.0,1.0
13168,27695,27695,38283,2020,RN,VEREADOR,JOSE ABRAHÃO ANDRE DE SOUZA,200000976666,APTO,DEFERIDO,PARTIDO SOCIALISTA BRASILEIRO,29,MASCULINO,ENSINO MÉDIO COMPLETO,PARDA,12307.75,DEFERIDO,DEFERIDO,3000.0,3000.0,0.0,0.0,533.333333333333,1600.0,3533.333333333329,4600.0,3000.0,1.0
13175,27710,27710,38306,2020,AC,VEREADOR,PATRICIA DA CRUZ LIMA,10000755014,APTO,DEFERIDO,MOVIMENTO DEMOCRÁTICO BRASILEIRO,25,FEMININO,ENSINO MÉDIO COMPLETO,PARDA,56052.97,DEFERIDO,DEFERIDO,1025.42222222222,9228.8,0.0,0.0,0.0,0.0,1025.42222222222,9228.8,9228.8,1.0
13179,27716,27716,38316,2020,GO,VEREADOR,ANTONIO ALVES DOS SANTOS FILHO,90000820620,APTO,DEFERIDO,PROGRESSISTAS,22,MASCULINO,SUPERIOR INCOMPLETO,PARDA,333709.86,DEFERIDO,DEFERIDO,12500.0,25000.0,0.0,0.0,100.0,100.0,12600.0,25100.0,25000.0,1.0
13190,27743,27743,38352,2020,RJ,VEREADOR,RONIE DE OLIVEIRA MACHADO,190000789160,APTO,DEFERIDO,PROGRESSISTAS,26,MASCULINO,SUPERIOR COMPLETO,PRETA,99034.01,DEFERIDO,DEFERIDO,17500.0,35000.0,0.0,0.0,550.0,1100.0,18050.0,36100.0,35000.0,1.0
13192,27747,27747,38359,2020,TO,VEREADOR,ANTONIO EDEM ALVES MARINHO JUNIOR,270001152365,APTO,DEFERIDO,PROGRESSISTAS,21,MASCULINO,ENSINO MÉDIO COMPLETO,PARDA,12307.75,DEFERIDO,DEFERIDO,4000.0,12000.0,0.0,0.0,159.0,477.0,4159.0,12477.0,12000.0,1.0
13200,27757,27757,38374,2020,AL,VEREADOR,JOSÉ CARLOS DA SILVA,20001221496,APTO,DEFERIDO,PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA,29,MASCULINO,ENSINO FUNDAMENTAL COMPLETO,PRETA,20371.6,DEFERIDO,DEFERIDO,3000.0,3000.0,0.0,0.0,0.0,0.0,3000.0,3000.0,3000.0,1.0
13204,27765,27765,38386,2020,RS,VEREADOR,RICARDO OSMAR SEVERO,210001087161,APTO,DEFERIDO,PARTIDO TRABALHISTA BRASILEIRO,27,MASCULINO,ENSINO MÉDIO COMPLETO,BRANCA,44240.57,DEFERIDO,DEFERIDO,674.502857142857,4721.52,0.0,0.0,1591.625,12733.0,2266.12785714286,17454.52,4721.52,1.0
13206,27769,27769,38392,2020,PA,VEREADOR,JEFTHER WESLLY DE ARAUJO SOUSA,140000867293,APTO,DEFERIDO,PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA,25,MASCULINO,ENSINO MÉDIO COMPLETO,PARDA,16223.65,DEFERIDO,DEFERIDO,4000.0,4000.0,0.0,0.0,1080.0,2160.0,5080.0,6160.0,4000.0,1.0
13210,27776,27776,38402,2020,MT,VEREADOR,MATHEUS MURYEL BORGES NOVAES,110000831959,APTO,DEFERIDO,PARTIDO DOS TRABALHADORES,21,MASCULINO,SUPERIOR INCOMPLETO,BRANCA,101982.79,DEFERIDO,DEFERIDO,2608.3333333333303,7825.0,0.0,0.0,596.4375,4771.5,3204.770833333331,12596.5,7825.0,1.0
13211,27777,27777,38403,2020,PA,VEREADOR,PAULO DA SILVA FERREIRA,140001225671,APTO,DEFERIDO,PARTIDO SOCIAL DEMOCRÁTICO,26,MASCULINO,ENSINO MÉDIO COMPLETO,BRANCA,130384.6,DEFERIDO,DEFERIDO,5514.68,5514.68,0.0,0.0,0.0,0.0,5514.68,5514.68,5514.68,1.0
13216,27788,27788,38417,2020,TO,VEREADOR,MARCELO MARTINS DA CONCEIÇÃO MOREIRA,270001000199,APTO,DEFERIDO,PARTIDO COMUNISTA DO BRASIL,29,MASCULINO,ENSINO MÉDIO COMPLETO,PRETA,962451.15,DEFERIDO,DEFERIDO,1022.1,4088.4,0.0,0.0,0.0,0.0,1022.1,4088.4,4088.4,1.0
13218,27796,27796,38428,2020,SP,PREFEITO,LEONARDO ROBERTO FOLIM,250001173964,APTO,DEFERIDO,PARTIDO SOCIAL CRISTÃO,27,MASCULINO,SUPERIOR INCOMPLETO,BRANCA,155892.27,DEFERIDO,DEFERIDO,40000.0,40000.0,0.0,0.0,988.5625,39542.5,40988.5625,79542.5,40000.0,1.0
13222,27810,27810,38447,2020,SE,VEREADOR,LARISSA BRUNA DA SILVA SANTANA,260001037753,APTO,DEFERIDO,DEMOCRACIA CRISTÃ,24,FEMININO,ENSINO MÉDIO INCOMPLETO,PARDA,186003.67,DEFERIDO,DEFERIDO,181.535714285714,1270.75,3000.0,3000.0,0.0,0.0,3181.5357142857106,4270.75,4270.75,1.0
13224,27812,27812,38450,2020,SC,VEREADOR,THAIS FIGUEREDO,240000944888,APTO,DEFERIDO,PARTIDO SOCIAL DEMOCRÁTICO,22,FEMININO,SUPERIOR INCOMPLETO,BRANCA,22059.97,DEFERIDO,DEFERIDO,12000.0,12000.0,0.0,0.0,360.0,720.0,12360.0,12720.0,12000.0,1.0
13226,27817,27817,38455,2020,PI,VEREADOR,WALLYSON ROGÉRIO MENDES CAVALCANTE,180000666796,APTO,DEFERIDO,PROGRESSISTAS,24,MASCULINO,ENSINO MÉDIO COMPLETO,PRETA,32383.79,DEFERIDO,DEFERIDO,5000.0,5000.0,0.0,0.0,367.29,1836.45,5367.29,6836.45,5000.0,1.0
13233,27827,27827,38467,2020,AL,VEREADOR,JERONIMO ANGELO VENTURA,20000941238,APTO,DEFERIDO,PARTIDO TRABALHISTA BRASILEIRO,25,MASCULINO,ENSINO MÉDIO COMPLETO,PARDA,55650.51,DEFERIDO,DEFERIDO,5200.0,5200.0,0.0,0.0,0.0,0.0,5200.0,5200.0,5200.0,1.0
13234,27831,27831,38471,2020,RR,VEREADOR,FATIMA SILVA SCHELEDER PINTO,230000828048,APTO,DEFERIDO,MOVIMENTO DEMOCRÁTICO BRASILEIRO,22,FEMININO,ENSINO MÉDIO COMPLETO,PARDA,24561.18,DEFERIDO,DEFERIDO,8000.0,8000.0,10000.0,10000.0,0.0,0.0,18000.0,18000.0,18000.0,1.0
13242,27844,27844,38499,2020,ES,VEREADOR,SANDY DAIANY VERVLOET,80001080048,APTO,DEFERIDO,REDE SUSTENTABILIDADE,19,FEMININO,SUPERIOR INCOMPLETO,BRANCA,12307.75,DEFERIDO,DEFERIDO,2594.0,5188.0,0.0,0.0,0.0,0.0,2594.0,5188.0,5188.0,1.0
13243,27845,27845,38500,2020,RJ,VEREADOR,FRANCINY SANTOS DA SILVA,190000632821,APTO,DEFERIDO,REPUBLICANOS,27,FEMININO,SUPERIOR INCOMPLETO,BRANCA,319311.17,DEFERIDO,DEFERIDO,873.8,4369.0,0.0,0.0,0.0,0.0,873.8,4369.0,4369.0,1.0
13247,27856,27856,38516,2020,CE,VEREADOR,CRISTINA DA SILVA BATISTA COSTA,60000816846,APTO,DEFERIDO,PARTIDO SOCIAL LIBERAL,28,FEMININO,ENSINO MÉDIO COMPLETO,BRANCA,23982.66,DEFERIDO,DEFERIDO,1116.4866666666699,3349.46,0.0,0.0,0.0,0.0,1116.4866666666699,3349.46,3349.46,1.0
13249,27861,27861,38522,2020,MA,VEREADOR,JONATAN PAZOLINE FLOR SILVA,100000734623,APTO,DEFERIDO,PARTIDO DOS TRABALHADORES,25,MASCULINO,SUPERIOR COMPLETO,PRETA,12307.75,DEFERIDO,DEFERIDO,2004.5,4009.0,0.0,0.0,0.0,0.0,2004.5,4009.0,4009.0,1.0
13250,27862,27862,38523,2020,PR,PREFEITO,SAMARA GARRATINI,160000734609,APTO,DEFERIDO,PARTIDO SOCIALISTA DOS TRABALHADORES UNIFICADO,29,FEMININO,SUPERIOR COMPLETO,BRANCA,10903325.67,DEFERIDO,DEFERIDO,5000.0,10000.0,0.0,0.0,476.0,2380.0,5476.0,12380.0,10000.0,1.0
13251,27863,27863,38527,2020,MS,VEREADOR,ADOLFO DA SILVA FERRARI MARQUES,120001055212,APTO,DEFERIDO,DEMOCRATAS,25,MASCULINO,SUPERIOR INCOMPLETO,BRANCA,135001.8,DEFERIDO,DEFERIDO,3000.0,3000.0,0.0,0.0,930.0,1860.0,3930.0,4860.0,3000.0,1.0
13261,27880,27880,38548,2020,RJ,VEREADOR,BRENO BRUGGER MATTOS,190001087682,APTO,DEFERIDO,PARTIDO TRABALHISTA BRASILEIRO,27,MASCULINO,SUPERIOR COMPLETO,BRANCA,12307.75,DEFERIDO,DEFERIDO,1034.34727272727,11377.82,0.0,0.0,900.0,900.0,1934.34727272727,12277.82,11377.82,1.0
13265,27885,27885,38554,2020,RJ,VEREADOR,LARISSE HENRIQUE DA SILVA,190001080483,APTO,DEFERIDO,PARTIDO DOS TRABALHADORES,24,FEMININO,SUPERIOR INCOMPLETO,PARDA,86165.68,DEFERIDO,DEFERIDO,1216.5,6082.5,480.0,480.0,0.0,0.0,1696.5,6562.5,6562.5,1.0
13266,27886,27886,38555,2020,RS,VEREADOR,RAUL PAZUCH DA SILVA,210001073284,APTO,DEFERIDO,PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA,27,MASCULINO,SUPERIOR COMPLETO,BRANCA,20067.08,DEFERIDO,DEFERIDO,5555.5,11111.0,0.0,0.0,336.6,1683.0,5892.1,12794.0,11111.0,1.0
13282,27926,27926,38621,2020,RS,VEREADOR,LAURA RICALDONE DE SOUSA,210000827451,APTO,DEFERIDO,PARTIDO DOS TRABALHADORES,29,FEMININO,SUPERIOR COMPLETO,BRANCA,118540.67,DEFERIDO,DEFERIDO,1916.66666666667,5750.0,0.0,0.0,1105.8125,8846.5,3022.479166666669,14596.5,5750.0,1.0
13297,27951,27951,38664,2020,MG,VEREADOR,PALOMA GABRIELA LACERDA LOPES,130000983431,APTO,DEFERIDO,PATRIOTA,21,FEMININO,SUPERIOR INCOMPLETO,PARDA,51348.76,DEFERIDO,DEFERIDO,22500.0,45000.0,0.0,0.0,0.0,0.0,22500.0,45000.0,45000.0,1.0
13298,27955,27955,38671,2020,AP,VEREADOR,EDINEIA AMORIM NUNES,30000856064,APTO,DEFERIDO,PARTIDO SOCIALISTA BRASILEIRO,29,FEMININO,ENSINO MÉDIO COMPLETO,PARDA,12307.75,DEFERIDO,DEFERIDO,3500.0,3500.0,0.0,0.0,0.0,0.0,3500.0,3500.0,3500.0,1.0
13299,27956,27956,38676,2020,PR,VEREADOR,AMANDA VICTORIA DE LIMA LESKA,160000802132,APTO,DEFERIDO,REPUBLICANOS,24,FEMININO,SUPERIOR INCOMPLETO,BRANCA,530525.58,DEFERIDO,DEFERIDO,5000.625,10001.25,3.25,3.25,1333.33333333333,4000.0,6337.20833333333,14004.5,10004.5,1.0
13302,27960,27960,38683,2020,PA,VEREADOR,BRUNA KELLE SOUZA FERREIRA,140001208640,APTO,DEFERIDO,PARTIDO COMUNISTA DO BRASIL,26,FEMININO,ENSINO MÉDIO COMPLETO,PARDA,17356.69,DEFERIDO,DEFERIDO,1500.0,4500.0,0.0,0.0,0.0,0.0,1500.0,4500.0,4500.0,1.0
13303,27964,27964,38692,2020,AM,VEREADOR,JOELSON MEIRELES ARAUJO,40001189222,APTO,DEFERIDO,PROGRESSISTAS,27,MASCULINO,SUPERIOR INCOMPLETO,PARDA,628500.47,DEFERIDO,DEFERIDO,1146.6,6879.6,0.0,0.0,500.0,500.0,1646.6,7379.6,6879.6,1.0
13305,27967,27967,38696,2020,SP,VEREADOR,THAYS APARECIDA OLIVEIRA NOVAES,250000989743,APTO,DEFERIDO,PROGRESSISTAS,20,FEMININO,ENSINO MÉDIO COMPLETO,PARDA,39754.41,DEFERIDO,DEFERIDO,8000.0,8000.0,0.0,0.0,116.866666666667,350.6,8116.866666666669,8350.6,8000.0,1.0
13311,27982,27982,38715,2020,SC,VEREADOR,IGOR MUNIZ MARAFIGO,240000736755,APTO,DEFERIDO,PARTIDO DOS TRABALHADORES,19,MASCULINO,SUPERIOR INCOMPLETO,BRANCA,42002.48,DEFERIDO,DEFERIDO,504.0916666666671,3024.55,0.0,0.0,79.0,158.0,583.091666666667,3182.55,3024.55,1.0
13321,28000,28000,38734,2020,MS,VEREADOR,MAIKON GIOVANI BARBOSA QUEIROZ DA SILVA,120001123074,APTO,DEFERIDO,PARTIDO SOCIAL DEMOCRÁTICO,24,MASCULINO,ENSINO MÉDIO COMPLETO,PARDA,12307.75,DEFERIDO,DEFERIDO,3585.2,3585.2,0.0,0.0,0.7,0.7,3585.9,3585.9,3585.2,1.0
13322,28002,28002,38737,2020,PI,VEREADOR,RAQUEL CRISTINA PORTO DA ROCHA,180000869123,APTO,DEFERIDO,PROGRESSISTAS,27,FEMININO,SUPERIOR COMPLETO,BRANCA,162850.02,DEFERIDO,DEFERIDO,12000.0,12000.0,0.0,0.0,358.7375,4304.85,12358.7375,16304.85,12000.0,1.0
13328,28023,28023,38763,2020,PI,VEREADOR,GLEISIANE DE ARAUJO FEITOSA,180000780157,APTO,DEFERIDO,MOVIMENTO DEMOCRÁTICO BRASILEIRO,28,FEMININO,SUPERIOR COMPLETO,BRANCA,12307.75,DEFERIDO,DEFERIDO,4000.0,4000.0,0.0,0.0,310.0,620.0,4310.0,4620.0,4000.0,1.0
13332,28029,28029,38769,2020,MA,VEREADOR,POLLYANNE GOMES LOPES DE ARAUJO,100000986784,APTO,DEFERIDO,PARTIDO COMUNISTA DO BRASIL,29,FEMININO,ENSINO MÉDIO COMPLETO,PARDA,112118.63,DEFERIDO,DEFERIDO,3042.66,3042.66,0.0,0.0,250.0,250.0,3292.66,3292.66,3042.66,1.0
